"periodo","cole_mcpio_ubicacion","cole_depto_ubicacion","punt_matematicas","punt_lectura_critica","punt_global","fami_estratovivienda","fami_educacionmadre","fami_educacionpadre","fami_personashogar","fami_cuartoshogar","fami_tienecomputador","fami_tieneinternet","fami_tieneautomovil","fami_tienelavadora","punt_c_naturales","punt_sociales_ciudadanas","punt_ingles","cole_naturaleza","cole_area_ubicacion","cole_bilingue","estu_genero","desemp_ingles"
"20162","MANZANARES","CALDAS","56.0","61","282","Estrato 1","Ninguno","Ninguno","Cuatro","Dos","No","No","No","Si","53","58","53.0","OFICIAL","URBANO","N","F","A1"
"20162","RIOSUCIO","CALDAS","48.0","46","234","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Tres","No","No","No","No","43","49","48.0","OFICIAL","RURAL","N","M","A1"
"20162","ANSERMA","CALDAS","55.0","43","244","Estrato 2","Secundaria (Bachillerato) completa","No sabe","Cuatro","Dos","No","No","No","Si","51","43","57.0","OFICIAL","URBANO","N","M","A1"
"20162","ANSERMA","CALDAS","38.0","45","229","Estrato 2","Primaria completa","Secundaria (Bachillerato) incompleta","Cuatro","Tres","Si","Si","No","No","48","52","47.0","OFICIAL","URBANO","N","F","A-"
"20162","LA MERCED","CALDAS","37.0","34","172","Estrato 1","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cinco","Cuatro","No","No","No","No","35","32","35.0","OFICIAL","RURAL","N","M","A-"
"20162","MANIZALES","CALDAS","68.0","67","327","Estrato 1","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","Cinco","Cuatro","Si","Si","No","Si","65","66","52.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","67.0","66","334","Estrato 2","Técnica o tecnológica completa","Educación profesional completa","Seis","Cinco","Si","Si","No","Si","61","68","83.0","NO OFICIAL","URBANO","","M","B+"
"20162","MANIZALES","CALDAS","45.0","51","264","Estrato 4","Secundaria (Bachillerato) completa","Educación profesional completa","Tres","Tres","Si","Si","Si","Si","53","62","52.0","NO OFICIAL","URBANO","N","M","A1"
"20162","SUPIA","CALDAS","44.0","54","257","Estrato 2","Primaria incompleta","Primaria completa","Seis","Tres","No","No","No","Si","55","52","49.0","OFICIAL","URBANO","N","F","A1"
"20162","CHINCHINA","CALDAS","59.0","52","282","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Dos","Si","Si","Si","Si","60","57","48.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","46.0","41","231","Estrato 1","Secundaria (Bachillerato) completa","Primaria completa","Siete","Dos","No","No","No","No","47","51","47.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","48.0","61","268","Estrato 3","Secundaria (Bachillerato) completa","Primaria incompleta","Seis","Cinco","Si","Si","No","No","51","53","57.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","46.0","52","244","Estrato 1","Primaria incompleta","Primaria incompleta","Cinco","Cuatro","Si","Si","No","Si","48","50","44.0","OFICIAL","URBANO","N","F","A-"
"20162","SUPIA","CALDAS","48.0","55","253","Estrato 2","Primaria incompleta","Primaria incompleta","Tres","Dos","Si","No","No","Si","47","51","52.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","41.0","41","221","Estrato 3","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","Si","Si","49","40","61.0","OFICIAL","URBANO","N","M","A2"
"20162","MANIZALES","CALDAS","35.0","37","191","Estrato 3","Secundaria (Bachillerato) incompleta","Primaria incompleta","Ocho","Cuatro","Si","No","No","Si","46","34","41.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","32.0","40","177","Estrato 3","Primaria incompleta","Ninguno","Tres","Dos","Si","Si","No","Si","34","35","36.0","NO OFICIAL","URBANO","N","M","A-"
"20162","SALAMINA","CALDAS","60.0","61","296","Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Cuatro","No","Si","No","Si","61","58","51.0","OFICIAL","URBANO","N","F","A1"
"20162","VILLAMARIA","CALDAS","55.0","49","287","Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica completa","Dos","Dos","Si","No","No","Si","65","59","63.0","OFICIAL","URBANO","N","M","A2"
"20162","MANIZALES","CALDAS","60.0","55","298","Estrato 5","Secundaria (Bachillerato) completa","Educación profesional completa","Cuatro","Tres","Si","Si","Si","Si","59","63","67.0","NO OFICIAL","URBANO","N","M","A2"
"20162","MANIZALES","CALDAS","63.0","64","317","Estrato 3","Secundaria (Bachillerato) completa","Postgrado","Siete","Tres","Si","No","No","Si","62","67","53.0","NO OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","55.0","56","283","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Dos","Dos","No","Si","No","Si","63","55","48.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","61.0","60","315","Estrato 2","Secundaria (Bachillerato) completa","Técnica o tecnológica completa","Dos","Dos","Si","Si","No","Si","62","66","69.0","OFICIAL","URBANO","N","F","B1"
"20162","SUPIA","CALDAS","40.0","36","193","Estrato 2","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","Si","No","Si","34","43","44.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","33.0","42","183","Estrato 3","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","Si","No","Si","37","34","35.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","49.0","53","250","Estrato 2","Secundaria (Bachillerato) completa","Técnica o tecnológica completa","Cuatro","Cuatro","Si","Si","No","Si","52","47","49.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","52.0","46","250","Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Dos","Tres","Si","Si","No","Si","53","48","53.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","58.0","62","315","Estrato 6","Postgrado","Postgrado","Cuatro","Tres","Si","Si","Si","Si","69","59","74.0","NO OFICIAL","URBANO","N","F","B1"
"20162","LA DORADA","CALDAS","50.0","50","253","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Seis","Tres","No","No","No","Si","58","46","46.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","40.0","55","237","Estrato 1","Ninguno","Ninguno","Siete","Cuatro","No","No","No","Si","46","53","35.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","48.0","45","219","Estrato 1","Secundaria (Bachillerato) completa","No sabe","Cinco","Tres","No","No","No","Si","49","31","51.0","OFICIAL","URBANO","N","F","A1"
"20162","BELALCAZAR","CALDAS","21.0","36","161","Estrato 2","Primaria completa","Primaria completa","Tres","Tres","Si","No","No","Si","34","33","46.0","OFICIAL","URBANO","N","F","A-"
"20162","MARMATO","CALDAS","47.0","43","207","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Tres","No","No","No","No","39","34","48.0","OFICIAL","RURAL","N","M","A1"
"20162","RIOSUCIO","CALDAS","37.0","36","189","Estrato 1","Primaria completa","Primaria completa","Siete","Cuatro","No","No","No","No","40","36","43.0","OFICIAL","RURAL","N","F","A-"
"20162","VILLAMARIA","CALDAS","75.0","75","367","Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica completa","Cinco","Tres","Si","Si","Si","Si","68","77","70.0","NO OFICIAL","URBANO","N","M","B1"
"20162","LA DORADA","CALDAS","41.0","47","201","Estrato 2","Primaria completa","No sabe","Dos","Dos","No","No","No","No","32","36","54.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","60.0","57","277","Estrato 2","Primaria incompleta","Primaria completa","Cuatro","Dos","No","No","No","Si","51","53","55.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","38.0","39","197","Estrato 1","Secundaria (Bachillerato) completa","Ninguno","Siete","Cinco","No","No","No","Si","43","39","39.0","OFICIAL","URBANO","N","F","A-"
"20162","AGUADAS","CALDAS","49.0","54","259","Estrato 2","Primaria completa","Primaria completa","Cinco","Tres","No","No","No","Si","57","50","44.0","OFICIAL","URBANO","N","F","A-"
"20162","ANSERMA","CALDAS","38.0","41","208","Estrato 2","Primaria incompleta","Primaria incompleta","Cinco","Cinco","Si","No","No","Si","42","46","40.0","OFICIAL","URBANO","N","F","A-"
"20162","PENSILVANIA","CALDAS","60.0","49","276","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","Cinco","Tres","Si","No","No","Si","62","54","43.0","OFICIAL","RURAL","","M","A-"
"20162","MANIZALES","CALDAS","56.0","53","271","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Dos","Dos","Si","Si","No","Si","48","60","56.0","NO OFICIAL","URBANO","N","M","A1"
"20162","NEIRA","CALDAS","37.0","48","238","Estrato 1","Primaria incompleta","Ninguno","Cuatro","Dos","No","No","No","Si","54","51","50.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","29.0","45","182","Estrato 1","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Ocho","Cuatro","Si","Si","No","Si","38","31","42.0","OFICIAL","URBANO","","F","A-"
"20162","PENSILVANIA","CALDAS","42.0","61","274","Estrato 2","Primaria incompleta","Primaria completa","Tres","Dos","No","No","No","No","55","60","60.0","OFICIAL","RURAL","N","F","A2"
"20162","SUPIA","CALDAS","31.0","40","184","Estrato 1","Primaria incompleta","Primaria incompleta","Siete","Cuatro","No","No","No","No","36","38","44.0","OFICIAL","RURAL","","M","A-"
"20162","SAMANA","CALDAS","53.0","52","256","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Tres","Si","No","No","No","61","40","48.0","OFICIAL","RURAL","N","M","A-"
"20162","CHINCHINA","CALDAS","63.0","61","308","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Tres","Si","No","No","Si","60","64","57.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","39.0","42","203","Estrato 3","Técnica o tecnológica completa","Primaria incompleta","Tres","Dos","Si","Si","No","Si","41","36","54.0","NO OFICIAL","URBANO","N","F","A1"
"20162","FILADELFIA","CALDAS","54.0","46","250","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Dos","Dos","Si","Si","No","Si","54","46","53.0","OFICIAL","URBANO","N","M","A1"
"20162","SAMANA","CALDAS","27.0","30","161","Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","No","No","No","34","35","41.0","OFICIAL","RURAL","N","F","A-"
"20162","MANIZALES","CALDAS","67.0","62","331","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","No","Si","65","71","65.0","NO OFICIAL","URBANO","N","F","A2"
"20162","PACORA","CALDAS","35.0","47","221","Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","Cuatro","Cuatro","Si","No","No","No","56","38","44.0","OFICIAL","URBANO","N","F","A-"
"20162","VICTORIA","CALDAS","62.0","69","324","Estrato 3","Educación profesional completa","Técnica o tecnológica completa","Dos","Dos","No","Si","Si","Si","64","63","67.0","OFICIAL","URBANO","N","F","A2"
"20162","MANIZALES","CALDAS","60.0","65","320","Estrato 1","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cuatro","Dos","No","No","No","Si","66","66","62.0","OFICIAL","URBANO","N","F","A2"
"20162","MANIZALES","CALDAS","42.0","59","248","Estrato 1","Primaria incompleta","Primaria incompleta","Nueve","Cuatro","Si","Si","No","Si","53","43","52.0","OFICIAL","URBANO","","F","A1"
"20162","MANIZALES","CALDAS","33.0","56","242","Estrato 1","Primaria incompleta","Ninguno","Cuatro","Tres","Si","No","No","No","53","49","55.0","OFICIAL","RURAL","N","F","A1"
"20162","VILLAMARIA","CALDAS","51.0","53","264","Estrato 3","Educación profesional completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si","53","53","59.0","OFICIAL","URBANO","N","M","A2"
"20162","RIOSUCIO","CALDAS","46.0","46","213","Estrato 1","Primaria incompleta","Primaria incompleta","Nueve","Tres","No","No","No","Si","47","34","35.0","OFICIAL","RURAL","","F","A-"
"20162","LA DORADA","CALDAS","44.0","42","211","Estrato 2","Técnica o tecnológica completa","No sabe","Cinco","Tres","Si","Si","No","Si","46","36","40.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","33.0","33","180","Estrato 2","Primaria completa","Primaria incompleta","Cinco","Cuatro","Si","Si","Si","Si","45","30","46.0","NO OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","67.0","67","332","Estrato 3","Técnica o tecnológica completa","Postgrado","Tres","Dos","Si","Si","No","Si","68","66","58.0","OFICIAL","URBANO","N","M","A2"
"20162","FILADELFIA","CALDAS","28.0","34","161","Estrato 2","Secundaria (Bachillerato) completa","Ninguno","Tres","Dos","Si","No","Si","Si","35","28","45.0","OFICIAL","RURAL","N","F","A-"
"20162","LA DORADA","CALDAS","50.0","46","240","Estrato 1","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cuatro","Dos","No","No","No","Si","49","46","48.0","OFICIAL","RURAL","N","M","A-"
"20162","MANIZALES","CALDAS","69.0","60","323","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","Si","Si","65","63","69.0","NO OFICIAL","URBANO","N","F","B1"
"20162","MANIZALES","CALDAS","62.0","68","311","Estrato 3","Secundaria (Bachillerato) completa","Educación profesional completa","Tres","Tres","Si","Si","No","Si","63","55","65.0","OFICIAL","URBANO","N","F","A2"
"20162","MANIZALES","CALDAS","61.0","69","342","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Dos","Si","Si","No","Si","69","72","75.0","NO OFICIAL","URBANO","N","M","B1"
"20162","MANIZALES","CALDAS","32.0","43","191","Estrato 3","Secundaria (Bachillerato) completa","Primaria incompleta","Dos","Tres","Si","Si","No","No","38","39","42.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","59.0","52","277","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Dos","Dos","Si","Si","No","Si","61","51","53.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","74.0","72","351","Estrato 6","Educación profesional completa","Educación profesional completa","Cuatro","Tres","Si","Si","No","Si","70","66","66.0","NO OFICIAL","URBANO","N","F","A2"
"20162","VILLAMARIA","CALDAS","58.0","57","265","Estrato 2","Educación profesional completa","Secundaria (Bachillerato) incompleta","Tres","Dos","Si","Si","Si","Si","48","46","62.0","NO OFICIAL","URBANO","","M","A2"
"20162","MANIZALES","CALDAS","72.0","69","338","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si","69","59","71.0","NO OFICIAL","URBANO","N","M","B1"
"20162","SUPIA","CALDAS","42.0","37","219","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Cinco","Dos","No","No","No","No","48","45","56.0","OFICIAL","RURAL","","F","A1"
"20162","MANIZALES","CALDAS","42.0","38","198","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Tres","No","No","No","No","38","43","31.0","OFICIAL","URBANO","N","F","A-"
"20162","PALESTINA","CALDAS","47.0","46","246","Estrato 3","Técnica o tecnológica completa","Ninguno","Siete","Cuatro","Si","Si","Si","Si","52","49","54.0","OFICIAL","URBANO","N","F","A1"
"20162","RIOSUCIO","CALDAS","41.0","51","219","Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","No","No","Si","46","39","40.0","OFICIAL","RURAL","N","M","A-"
"20162","NEIRA","CALDAS","44.0","52","272","Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","Cuatro","Tres","Si","Si","No","No","64","61","46.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","58.0","62","291","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Tres","Dos","Si","Si","No","Si","54","59","56.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","54.0","50","246","Estrato 2","Primaria incompleta","Primaria incompleta","Tres","Tres","No","No","No","Si","47","46","49.0","OFICIAL","RURAL","N","F","A1"
"20162","MANIZALES","CALDAS","40.0","47","226","Estrato 2","Primaria completa","Primaria incompleta","Cuatro","Dos","No","No","No","No","51","43","44.0","OFICIAL","RURAL","N","F","A-"
"20162","MANIZALES","CALDAS","51.0","51","262","Estrato 3","Postgrado","Primaria incompleta","Cuatro","Cinco","Si","Si","No","Si","53","53","59.0","OFICIAL","URBANO","N","F","A2"
"20162","RIOSUCIO","CALDAS","44.0","44","237","Estrato 1","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Tres","Dos","Si","No","No","No","44","54","56.0","OFICIAL","URBANO","N","F","A1"
"20162","CHINCHINA","CALDAS","57.0","63","305","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Cuatro","Tres","No","No","No","Si","62","61","63.0","NO OFICIAL","URBANO","","F","A2"
"20162","MANIZALES","CALDAS","29.0","37","189","Estrato 1","Primaria completa","Primaria completa","Cuatro","Dos","No","No","No","No","45","41","35.0","OFICIAL","RURAL","N","F","A-"
"20162","PENSILVANIA","CALDAS","47.0","61","277","Estrato 2","Primaria incompleta","Primaria incompleta","Dos","Dos","No","No","No","No","53","63","48.0","OFICIAL","RURAL","N","F","A1"
"20162","NORCASIA","CALDAS","44.0","49","246","","","","","","","","","","55","48","54.0","OFICIAL","RURAL","","F","A1"
"20162","SUPIA","CALDAS","37.0","47","221","Estrato 1","Ninguno","Ninguno","Dos","Dos","No","No","No","No","45","48","45.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","61.0","53","290","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Seis","Cuatro","Si","Si","Si","Si","65","54","56.0","OFICIAL","URBANO","N","M","A1"
"20162","MANZANARES","CALDAS","26.0","43","194","Estrato 1","Educación profesional completa","Primaria incompleta","Cinco","Dos","No","No","No","No","46","37","46.0","OFICIAL","RURAL","N","F","A-"
"20162","ANSERMA","CALDAS","57.0","59","287","Estrato 2","Primaria incompleta","Primaria completa","Cuatro","Tres","Si","Si","No","Si","57","56","59.0","OFICIAL","URBANO","N","F","A2"
"20162","LA DORADA","CALDAS","60.0","50","261","Estrato 3","Educación profesional completa","Educación profesional completa","Dos","Dos","Si","Si","No","Si","55","45","47.0","OFICIAL","URBANO","N","F","A-"
"20162","VILLAMARIA","CALDAS","57.0","59","259","Estrato 2","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Seis","Cuatro","No","Si","No","Si","52","39","55.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","66.0","64","301","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","Si","Si","61","46","69.0","NO OFICIAL","URBANO","N","F","B1"
"20162","RIOSUCIO","CALDAS","36.0","54","219","Estrato 1","Primaria incompleta","Secundaria (Bachillerato) completa","Cinco","Tres","No","No","No","No","34","53","40.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","63.0","60","319","Estrato 5","Educación profesional completa","Educación profesional completa","Cinco","Tres","Si","Si","Si","Si","61","67","80.0","NO OFICIAL","URBANO","N","M","B+"
"20162","MARMATO","CALDAS","55.0","58","263","Estrato 2","Primaria completa","No sabe","Cuatro","Tres","Si","Si","No","Si","55","47","42.0","OFICIAL","URBANO","N","M","A-"
"20162","MARQUETALIA","CALDAS","67.0","62","337","Estrato 1","Primaria incompleta","Primaria incompleta","Seis","Dos","No","No","No","No","66","72","73.0","OFICIAL","RURAL","N","M","B1"
"20162","PALESTINA","CALDAS","35.0","38","186","Estrato 1","Ninguno","Primaria incompleta","Siete","Dos","Si","No","No","No","33","41","42.0","OFICIAL","RURAL","N","F","A-"
"20162","VILLAMARIA","CALDAS","54.0","46","237","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","Cuatro","Dos","Si","Si","No","Si","45","46","42.0","OFICIAL","URBANO","","F","A-"
"20162","ANSERMA","CALDAS","32.0","45","214","Estrato 2","Primaria incompleta","Primaria incompleta","Cinco","Dos","No","No","No","No","46","46","46.0","OFICIAL","RURAL","","F","A-"
"20162","MANIZALES","CALDAS","62.0","61","285","Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Tres","Tres","Si","No","No","Si","57","50","52.0","OFICIAL","URBANO","N","F","A1"
"20162","NORCASIA","CALDAS","36.0","41","199","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Dos","Si","Si","Si","Si","45","39","33.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","62.0","60","290","Estrato 3","Secundaria (Bachillerato) completa","No sabe","Seis","Cuatro","Si","Si","Si","Si","59","53","53.0","OFICIAL","URBANO","N","F","A1"
"20162","VILLAMARIA","CALDAS","43.0","55","234","Estrato 1","Primaria incompleta","Secundaria (Bachillerato) incompleta","Ocho","Dos","No","No","No","Si","46","41","55.0","OFICIAL","URBANO","","F","A1"
"20162","MANIZALES","CALDAS","59.0","51","248","Estrato 3","Primaria completa","Secundaria (Bachillerato) incompleta","Cinco","Dos","No","No","No","Si","47","42","50.0","OFICIAL","URBANO","N","F","A1"
"20162","MARQUETALIA","CALDAS","46.0","58","279","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Tres","Dos","Si","Si","No","Si","60","61","54.0","OFICIAL","URBANO","N","M","A1"
"20162","CHINCHINA","CALDAS","52.0","41","231","Estrato 1","Primaria incompleta","Ninguno","Doce o más","Cinco","No","No","No","Si","47","47","40.0","OFICIAL","RURAL","N","M","A-"
"20162","ANSERMA","CALDAS","33.0","40","207","Estrato 1","Primaria incompleta","Primaria incompleta","Ocho","Cuatro","No","Si","No","No","50","45","33.0","OFICIAL","URBANO","N","F","A-"
"20162","SALAMINA","CALDAS","50.0","47","229","Estrato 2","Primaria incompleta","Primaria incompleta","Cuatro","Dos","Si","No","No","Si","38","51","39.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","52.0","50","268","Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Dos","Si","No","No","Si","67","46","53.0","OFICIAL","URBANO","N","F","A1"
"20162","VICTORIA","CALDAS","50.0","59","273","Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Tres","Si","No","Si","Si","54","53","59.0","OFICIAL","RURAL","","M","A2"
"20162","MANIZALES","CALDAS","34.0","47","212","Estrato 1","Técnica o tecnológica completa","Primaria completa","Cuatro","Dos","No","No","No","Si","44","44","47.0","OFICIAL","URBANO","N","F","A-"
"20162","MANIZALES","CALDAS","65.0","66","335","Estrato 2","Educación profesional completa","Educación profesional completa","Dos","Tres","Si","Si","No","Si","67","69","70.0","OFICIAL","URBANO","N","M","B1"
"20162","MANZANARES","CALDAS","33.0","39","191","Estrato 1","Primaria completa","Primaria incompleta","Cinco","Tres","No","No","No","Si","45","35","41.0","OFICIAL","RURAL","N","F","A-"
"20162","LA DORADA","CALDAS","63.0","72","339","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si","72","64","66.0","OFICIAL","URBANO","N","M","A2"
"20162","SAMANA","CALDAS","51.0","34","216","Estrato 1","Secundaria (Bachillerato) incompleta","Primaria incompleta","Dos","Uno","No","No","No","No","51","35","47.0","OFICIAL","RURAL","","M","A-"
"20162","MANIZALES","CALDAS","59.0","52","270","Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Seis","Tres","Si","Si","No","Si","54","51","52.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","29.0","36","174","Estrato 1","Primaria incompleta","Primaria incompleta","Tres","Tres","No","No","No","Si","38","37","33.0","OFICIAL","URBANO","N","F","A-"
"20162","PENSILVANIA","CALDAS","56.0","65","304","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","Tres","Dos","No","No","No","No","61","65","49.0","OFICIAL","RURAL","N","M","A1"
"20162","MANIZALES","CALDAS","36.0","38","189","Estrato 2","Primaria completa","Primaria completa","Dos","Uno","No","No","No","Si","39","36","46.0","OFICIAL","RURAL","N","M","A-"
"20162","LA DORADA","CALDAS","68.0","67","340","Estrato 2","Técnica o tecnológica completa","Técnica o tecnológica completa","Cuatro","Dos","No","No","No","No","69","68","70.0","NO OFICIAL","URBANO","N","F","B1"
"20162","SUPIA","CALDAS","44.0","47","220","Estrato 2","Secundaria (Bachillerato) incompleta","Ninguno","Cuatro","Dos","Si","No","No","No","39","44","49.0","OFICIAL","URBANO","N","F","A1"
"20162","LA MERCED","CALDAS","60.0","63","312","Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","No","No","Si","64","64","57.0","OFICIAL","URBANO","N","M","A1"
"20162","LA MERCED","CALDAS","38.0","36","173","Estrato 1","Primaria incompleta","Primaria incompleta","Cinco","Dos","No","No","No","Si","27","35","41.0","OFICIAL","RURAL","N","F","A-"
"20162","VILLAMARIA","CALDAS","44.0","41","211","Estrato 2","Primaria completa","Primaria completa","Tres","Tres","Si","Si","No","Si","48","33","51.0","OFICIAL","URBANO","N","M","A1"
"20162","MANIZALES","CALDAS","67.0","66","323","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si","62","64","57.0","OFICIAL","URBANO","N","F","A1"
"20162","MANIZALES","CALDAS","54.0","53","249","Estrato 3","Secundaria (Bachillerato) incompleta","Primaria completa","Cuatro","Tres","Si","No","No","Si","54","40","44.0","OFICIAL","URBANO","","F","A-"
"20162","VILLAMARIA","CALDAS","61.0","51","289","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Dos","Dos","No","No","No","Si","61","63","43.0","OFICIAL","URBANO","N","M","A-"
"20162","VITERBO","CALDAS","44.0","39","223","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Dos","Si","No","No","Si","54","40","49.0","OFICIAL","URBANO","N","F","A1"
"20162","CHINCHINA","CALDAS","38.0","43","201","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","Si","Si","43","38","38.0","OFICIAL","URBANO","N","M","A-"
"20162","LA DORADA","CALDAS","55.0","58","275","Estrato 2","Primaria completa","Secundaria (Bachillerato) completa","Cinco","Dos","Si","Si","No","No","56","53","48.0","OFICIAL","URBANO","N","F","A-"
"20162","RIOSUCIO","CALDAS","36.0","49","232","Estrato 2","Educación profesional completa","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","Si","Si","53","48","46.0","OFICIAL","URBANO","N","M","A-"
"20162","MANIZALES","CALDAS","76.0","67","339","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Tres","Si","Si","No","Si","66","63","65.0","OFICIAL","URBANO","N","M","A2"
"20162","RIOSUCIO","CALDAS","61.0","57","292","Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","No","58","61","48.0","OFICIAL","URBANO","N","M","A-"
