periodo,cole_mcpio_ubicacion,cole_depto_ubicacion,punt_matematicas,punt_lectura_critica,punt_global,fami_estratovivienda,fami_educacionmadre,fami_educacionpadre,fami_personashogar,fami_cuartoshogar,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,cole_naturaleza,cole_area_ubicacion,cole_bilingue,estu_genero,desemp_ingles
20162,RIOSUCIO,CALDAS,58.0,63.0,303.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,3,Dos,1,1,0,1,59.0,64.0,55.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,54.0,45.0,252.0,Estrato 1,Primaria completa,Primaria completa,2,Uno,0,1,0,1,51.0,55.0,41.0,Público,RURAL,0,F,A-
20162,SAMANA,CALDAS,47.0,47.0,232.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,2,Dos,0,0,0,0,50.0,42.0,49.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,49.0,56.0,281.0,Estrato 3,Secundaria (Bachillerato) completa,Primaria completa,2,Dos,1,1,0,1,58.0,62.0,56.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,48.0,51.0,242.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,48.0,47.0,47.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,52.0,55.0,268.0,Estrato 4,Educación profesional completa,Educación profesional completa,5,Tres,1,1,1,0,50.0,54.0,64.0,Privado,URBANO,,F,A2
20162,VITERBO,CALDAS,44.0,44.0,224.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,4,Dos,0,1,1,0,50.0,39.0,48.0,Público,URBANO,0,M,A1
20162,VILLAMARIA,CALDAS,48.0,56.0,272.0,Estrato 1,Primaria completa,Primaria completa,4,Tres,0,0,0,1,57.0,55.0,60.0,Público,RURAL,0,F,A2
20162,MANIZALES,CALDAS,54.0,65.0,284.0,Estrato 2,Secundaria (Bachillerato) completa,No sabe,6,Cuatro,0,1,0,1,56.0,54.0,48.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,56.0,62.0,280.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,5,Cuatro,1,1,0,1,54.0,53.0,49.0,Público,URBANO,0,F,A1
20162,VILLAMARIA,CALDAS,45.0,44.0,218.0,Estrato 2,Primaria completa,Primaria incompleta,4,Dos,1,1,1,0,46.0,37.0,51.0,Público,URBANO,0,M,A1
20162,MANIZALES,CALDAS,68.0,63.0,301.0,Estrato 2,Técnica o tecnológica completa,Educación profesional completa,4,Tres,0,1,0,1,63.0,47.0,63.0,Público,URBANO,0,M,A2
20162,LA DORADA,CALDAS,47.0,60.0,260.0,Estrato 2,Secundaria (Bachillerato) completa,Postgrado,5,Tres,1,1,1,1,48.0,55.0,47.0,Público,URBANO,0,F,A-
20162,RIOSUCIO,CALDAS,67.0,54.0,265.0,Estrato 2,Primaria completa,Primaria completa,3,Dos,0,1,0,1,41.0,50.0,55.0,Público,URBANO,0,M,A1
20162,MANIZALES,CALDAS,36.0,48.0,219.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,4,Tres,1,1,0,1,42.0,49.0,46.0,Privado,URBANO,0,F,A-
20162,RIOSUCIO,CALDAS,31.0,49.0,216.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) incompleta,4,Tres,1,1,0,0,47.0,42.0,51.0,Público,RURAL,0,F,A1
20162,RIOSUCIO,CALDAS,43.0,54.0,229.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3,Dos,0,0,0,0,46.0,40.0,45.0,Público,RURAL,,M,A-
20162,MARQUETALIA,CALDAS,45.0,49.0,237.0,Estrato 2,Primaria completa,Primaria incompleta,4,Tres,1,1,0,1,52.0,45.0,42.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,52.0,49.0,271.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Tres,1,1,0,1,57.0,53.0,71.0,Privado,URBANO,0,M,B1
20162,MANIZALES,CALDAS,58.0,58.0,291.0,Estrato 2,Secundaria (Bachillerato) completa,Ninguno,4,Tres,1,1,0,1,55.0,61.0,60.0,Privado,URBANO,0,F,A2
20162,MANIZALES,CALDAS,41.0,48.0,242.0,Estrato 3,Secundaria (Bachillerato) completa,No sabe,3,Dos,1,0,0,1,53.0,49.0,57.0,Privado,URBANO,0,M,A1
20162,MANIZALES,CALDAS,34.0,45.0,206.0,Estrato 1,Primaria incompleta,Primaria completa,5,Tres,1,1,0,0,38.0,46.0,46.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,51.0,52.0,246.0,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,4,Tres,1,1,0,1,53.0,45.0,39.0,Público,URBANO,0,F,A-
20162,LA DORADA,CALDAS,57.0,55.0,279.0,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,5,Tres,1,1,0,1,62.0,50.0,54.0,Privado,URBANO,,M,A1
20162,ANSERMA,CALDAS,59.0,59.0,298.0,Estrato 1,Primaria incompleta,Primaria incompleta,3,Dos,0,0,0,1,62.0,60.0,59.0,Público,URBANO,0,F,A2
20162,VILLAMARIA,CALDAS,51.0,64.0,292.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,4,Tres,1,1,0,1,55.0,59.0,74.0,Privado,URBANO,0,M,B1
20162,MANIZALES,CALDAS,69.0,68.0,355.0,Estrato 3,Postgrado,Educación profesional completa,3,Tres,1,1,0,1,71.0,75.0,75.0,Público,URBANO,0,M,B1
20162,MANIZALES,CALDAS,46.0,39.0,240.0,Estrato 2,Secundaria (Bachillerato) incompleta,No sabe,4,Dos,1,1,0,1,62.0,46.0,48.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,44.0,44.0,245.0,Estrato 1,Primaria completa,Primaria completa,2,Dos,1,1,0,1,55.0,52.0,49.0,Privado,URBANO,0,M,A1
20162,BELALCAZAR,CALDAS,57.0,50.0,262.0,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,5,Cinco,1,1,1,1,58.0,46.0,51.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,30.0,49.0,205.0,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) incompleta,4,Cuatro,1,1,0,1,40.0,45.0,41.0,Privado,URBANO,0,F,A-
20162,MANIZALES,CALDAS,56.0,36.0,240.0,Estrato 1,Primaria incompleta,Primaria incompleta,5,Cinco,1,1,0,1,58.0,44.0,43.0,Público,URBANO,0,M,A-
20162,PACORA,CALDAS,37.0,50.0,215.0,Estrato 1,Primaria completa,Primaria completa,5,Dos,0,0,0,1,48.0,36.0,46.0,Público,URBANO,0,M,A-
20162,PALESTINA,CALDAS,48.0,52.0,253.0,Estrato 1,Primaria completa,Primaria incompleta,3,Dos,1,1,0,0,51.0,55.0,39.0,Público,URBANO,0,F,A-
20162,CHINCHINA,CALDAS,29.0,45.0,197.0,Estrato 2,Educación profesional completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,45.0,41.0,36.0,Público,URBANO,0,M,A-
20162,NEIRA,CALDAS,70.0,57.0,331.0,Estrato 3,Primaria completa,Primaria completa,3,Dos,0,0,0,1,75.0,63.0,61.0,Público,URBANO,0,F,A2
20162,MANIZALES,CALDAS,54.0,61.0,281.0,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5,Cuatro,1,1,0,1,59.0,55.0,43.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,68.0,58.0,304.0,Estrato 3,Secundaria (Bachillerato) incompleta,Primaria completa,9,Cuatro,1,0,0,1,64.0,50.0,68.0,Público,URBANO,0,F,A2
20162,MANIZALES,CALDAS,71.0,66.0,342.0,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,70.0,70.0,60.0,Público,URBANO,0,M,A2
20162,NEIRA,CALDAS,67.0,57.0,302.0,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) incompleta,5,Tres,0,0,0,0,55.0,63.0,61.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,55.0,58.0,274.0,Estrato 3,Primaria completa,Ninguno,6,Tres,0,1,0,1,55.0,54.0,49.0,Público,URBANO,,F,A1
20162,LA DORADA,CALDAS,48.0,48.0,251.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,5,Dos,1,0,0,1,49.0,51.0,63.0,Público,URBANO,0,F,A2
20162,ANSERMA,CALDAS,53.0,53.0,257.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,4,Tres,1,0,0,1,52.0,47.0,52.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,59.0,68.0,318.0,Estrato 2,Primaria completa,Secundaria (Bachillerato) completa,5,Dos,0,0,0,1,64.0,66.0,56.0,Público,URBANO,0,F,A1
20162,NEIRA,CALDAS,57.0,54.0,273.0,Estrato 2,Primaria incompleta,Primaria incompleta,4,Tres,1,1,0,1,53.0,55.0,55.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,49.0,59.0,255.0,Estrato 4,Postgrado,Postgrado,3,Tres,1,1,0,1,41.0,53.0,60.0,Privado,URBANO,0,M,A2
20162,MANZANARES,CALDAS,47.0,49.0,251.0,Estrato 2,Primaria incompleta,Primaria completa,3,Dos,1,1,0,1,53.0,46.0,72.0,Público,RURAL,0,F,B1
20162,MANIZALES,CALDAS,43.0,49.0,221.0,Estrato 1,Primaria incompleta,Primaria completa,3,Dos,0,0,0,0,39.0,43.0,53.0,Público,URBANO,0,F,A1
20162,LA MERCED,CALDAS,37.0,34.0,177.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,4,Tres,1,0,0,0,37.0,31.0,43.0,Público,RURAL,0,F,A-
20162,SUPIA,CALDAS,57.0,57.0,292.0,Estrato 2,Secundaria (Bachillerato) completa,Ninguno,5,Tres,0,0,0,1,58.0,60.0,62.0,Público,URBANO,0,M,A2
20162,ARANZAZU,CALDAS,56.0,44.0,250.0,Estrato 2,Primaria incompleta,Primaria incompleta,4,Tres,1,0,0,1,57.0,45.0,45.0,Público,URBANO,0,F,A-
20162,MARQUETALIA,CALDAS,48.0,44.0,240.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,4,Dos,0,1,0,1,52.0,48.0,47.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,81.0,60.0,352.0,Estrato 3,Técnica o tecnológica completa,No sabe,6,Tres,1,1,0,1,76.0,66.0,65.0,Privado,URBANO,0,M,A2
20162,LA DORADA,CALDAS,45.0,47.0,228.0,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) incompleta,4,Dos,0,0,0,1,43.0,44.0,54.0,Público,URBANO,0,F,A1
20162,ARANZAZU,CALDAS,42.0,44.0,229.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,5,Tres,0,1,1,1,49.0,50.0,42.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,54.0,63.0,308.0,Estrato 3,Secundaria (Bachillerato) incompleta,Educación profesional completa,4,Tres,1,1,1,1,57.0,72.0,62.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,44.0,54.0,258.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Tres,1,1,0,1,55.0,53.0,53.0,Público,URBANO,0,F,A1
20162,RISARALDA,CALDAS,59.0,42.0,241.0,Estrato 1,Primaria incompleta,Ninguno,7,Cuatro,0,0,0,1,50.0,43.0,46.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,79.0,72.0,378.0,Estrato 5,Postgrado,Ninguno,2,Dos,1,1,0,1,78.0,74.0,72.0,Privado,URBANO,0,M,B1
20162,MANIZALES,CALDAS,84.0,74.0,400.0,Estrato 6,Educación profesional completa,Educación profesional completa,4,Tres,1,1,1,1,80.0,81.0,82.0,Privado,URBANO,0,M,B+
20162,MANIZALES,CALDAS,38.0,32.0,199.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,39.0,49.0,42.0,Privado,URBANO,0,M,A-
20162,PACORA,CALDAS,56.0,55.0,277.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,4,Cuatro,1,1,0,1,58.0,54.0,53.0,Público,URBANO,0,F,A1
20162,MARQUETALIA,CALDAS,49.0,46.0,247.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,2,Dos,0,1,0,0,52.0,50.0,52.0,Público,URBANO,0,M,A1
20162,CHINCHINA,CALDAS,51.0,53.0,237.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Cuatro,0,0,0,0,50.0,37.0,44.0,Público,URBANO,0,M,A-
20162,PENSILVANIA,CALDAS,59.0,61.0,310.0,Estrato 2,Primaria incompleta,Primaria incompleta,3,Dos,1,1,0,1,63.0,65.0,61.0,Público,RURAL,0,F,A2
20162,MANIZALES,CALDAS,62.0,51.0,281.0,Estrato 3,Primaria incompleta,Primaria incompleta,4,Cuatro,1,1,0,1,57.0,57.0,53.0,Público,URBANO,0,M,A1
20162,MARQUETALIA,CALDAS,50.0,50.0,254.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,5,Tres,0,0,0,0,55.0,50.0,44.0,Público,URBANO,0,M,A-
20162,ARANZAZU,CALDAS,49.0,60.0,275.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) completa,3,Uno,0,0,0,0,55.0,56.0,57.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,63.0,60.0,299.0,Estrato 4,Educación profesional completa,Educación profesional completa,4,Tres,1,1,1,1,63.0,56.0,50.0,Privado,URBANO,0,M,A1
20162,PENSILVANIA,CALDAS,45.0,45.0,258.0,Estrato 3,Educación profesional completa,Primaria incompleta,4,Tres,1,0,0,1,56.0,57.0,59.0,Público,URBANO,0,F,A2
20162,VILLAMARIA,CALDAS,36.0,45.0,203.0,Estrato 2,Primaria completa,Primaria incompleta,4,Tres,1,1,0,1,41.0,40.0,45.0,Público,URBANO,,M,A-
20162,MANIZALES,CALDAS,60.0,62.0,306.0,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3,Dos,1,1,1,1,61.0,59.0,68.0,Privado,URBANO,0,F,A2
20162,MANIZALES,CALDAS,48.0,52.0,267.0,Estrato 2,Primaria incompleta,Secundaria (Bachillerato) incompleta,5,Tres,0,1,0,1,56.0,54.0,63.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,40.0,41.0,213.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,4,Tres,1,1,0,1,45.0,43.0,45.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,64.0,58.0,289.0,Estrato 3,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,2,Dos,1,1,0,1,57.0,52.0,61.0,Privado,URBANO,0,M,A2
20162,SUPIA,CALDAS,34.0,50.0,232.0,Estrato 1,Ninguno,Ninguno,3,Tres,0,0,0,0,43.0,57.0,54.0,Público,URBANO,0,M,A1
20162,PENSILVANIA,CALDAS,37.0,36.0,209.0,Estrato 1,No sabe,Primaria completa,3,Cinco,1,1,0,1,49.0,46.0,39.0,Público,URBANO,0,M,A-
20162,SUPIA,CALDAS,42.0,51.0,246.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,2,Dos,1,1,0,1,52.0,49.0,59.0,Público,URBANO,0,F,A2
20162,BELALCAZAR,CALDAS,66.0,67.0,330.0,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Tres,1,0,0,0,66.0,60.0,82.0,Público,URBANO,0,F,B+
20162,MANIZALES,CALDAS,56.0,56.0,249.0,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,6,Cuatro,1,1,1,1,47.0,41.0,46.0,Público,URBANO,0,F,A-
20162,LA DORADA,CALDAS,57.0,62.0,287.0,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,4,Dos,0,1,1,1,55.0,55.0,59.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,57.0,65.0,308.0,Estrato 3,Técnica o tecnológica incompleta,Técnica o tecnológica completa,2,Dos,0,0,0,1,61.0,61.0,67.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,82.0,75.0,392.0,Estrato 3,Educación profesional completa,Educación profesional completa,5,Tres,1,1,1,1,76.0,72.0,100.0,Privado,URBANO,0,F,B+
20162,RIOSUCIO,CALDAS,67.0,52.0,314.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,4,Dos,1,1,0,1,64.0,69.0,60.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,36.0,41.0,188.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,7,Tres,0,0,0,0,42.0,33.0,37.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,61.0,57.0,281.0,Estrato 2,Educación profesional completa,Primaria incompleta,3,Dos,1,0,0,0,54.0,58.0,40.0,Público,URBANO,0,M,A-
20162,LA DORADA,CALDAS,42.0,40.0,206.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,4,Tres,0,1,0,0,45.0,34.0,52.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,57.0,56.0,293.0,Estrato 4,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,4,Tres,1,1,1,1,58.0,62.0,64.0,Privado,URBANO,0,M,A2
20162,MANIZALES,CALDAS,49.0,51.0,251.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) incompleta,4,Tres,1,1,0,1,58.0,48.0,35.0,Público,URBANO,0,M,A-
20162,MANIZALES,CALDAS,58.0,62.0,301.0,Estrato 1,Primaria completa,Primaria completa,4,Dos,1,0,0,1,60.0,59.0,67.0,Público,RURAL,0,F,A2
20162,VILLAMARIA,CALDAS,56.0,53.0,264.0,Estrato 1,Primaria incompleta,Primaria incompleta,4,Tres,0,0,0,1,55.0,48.0,53.0,Público,RURAL,0,M,A1
20162,MANZANARES,CALDAS,41.0,45.0,210.0,Estrato 2,Técnica o tecnológica completa,Educación profesional completa,4,Dos,1,1,1,1,42.0,41.0,40.0,Público,URBANO,0,M,A-
20162,SUPIA,CALDAS,38.0,57.0,245.0,Estrato 1,Primaria incompleta,Primaria incompleta,4,Dos,0,0,0,0,53.0,49.0,45.0,Público,RURAL,0,M,A-
20162,MANIZALES,CALDAS,51.0,54.0,259.0,Estrato 2,Primaria incompleta,Primaria incompleta,5,Tres,0,0,0,1,52.0,53.0,41.0,Público,RURAL,0,M,A-
20162,ANSERMA,CALDAS,55.0,45.0,253.0,Estrato 1,Primaria incompleta,Primaria incompleta,4,Tres,0,0,0,0,54.0,48.0,52.0,Público,RURAL,,F,A1
20162,VILLAMARIA,CALDAS,39.0,48.0,219.0,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,4,Tres,1,1,0,1,46.0,42.0,44.0,Público,URBANO,0,F,A-
20162,RIOSUCIO,CALDAS,32.0,51.0,220.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5,Tres,1,1,0,1,48.0,47.0,38.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,71.0,52.0,286.0,Estrato 3,Educación profesional completa,Educación profesional completa,3,Tres,1,1,0,1,62.0,49.0,44.0,Privado,URBANO,0,M,A-
20162,MARQUETALIA,CALDAS,48.0,50.0,239.0,Estrato 1,Educación profesional completa,Secundaria (Bachillerato) completa,2,Dos,1,0,0,1,56.0,42.0,33.0,Público,URBANO,0,M,A-
20162,VITERBO,CALDAS,65.0,63.0,310.0,Estrato 3,Secundaria (Bachillerato) completa,Primaria incompleta,3,Dos,1,0,1,1,58.0,62.0,61.0,Público,URBANO,0,F,A2
20162,MANIZALES,CALDAS,62.0,58.0,276.0,Estrato 1,Primaria incompleta,Primaria incompleta,5,Cuatro,0,0,0,0,59.0,44.0,47.0,Público,URBANO,0,M,A-
20162,ANSERMA,CALDAS,47.0,53.0,264.0,Estrato 3,Primaria incompleta,Primaria completa,5,Tres,1,0,0,1,51.0,58.0,60.0,Público,URBANO,0,M,A2
20162,RIOSUCIO,CALDAS,45.0,39.0,211.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,7,Cinco,1,0,0,0,42.0,41.0,45.0,Público,RURAL,,M,A-
20162,MANIZALES,CALDAS,61.0,54.0,278.0,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,4,Dos,0,0,0,1,56.0,54.0,49.0,Público,URBANO,0,M,A1
20162,MANIZALES,CALDAS,37.0,47.0,214.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Tres,0,0,0,1,47.0,41.0,38.0,Público,URBANO,0,M,A-
20162,CHINCHINA,CALDAS,53.0,55.0,291.0,Estrato 2,Primaria completa,No sabe,5,Cuatro,1,0,0,1,59.0,65.0,60.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,70.0,76.0,374.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,2,Dos,1,1,0,1,71.0,83.0,70.0,Público,URBANO,0,M,B1
20162,SUPIA,CALDAS,66.0,54.0,309.0,Estrato 2,Primaria incompleta,Técnica o tecnológica completa,5,Tres,0,0,0,0,66.0,64.0,53.0,Público,URBANO,0,M,A1
20162,NEIRA,CALDAS,51.0,40.0,220.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,0,0,0,1,49.0,36.0,44.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,46.0,52.0,226.0,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,4,Tres,1,1,1,1,41.0,40.0,50.0,Público,URBANO,0,M,A1
20162,SALAMINA,CALDAS,64.0,68.0,339.0,Estrato 3,Educación profesional completa,Educación profesional completa,3,Dos,0,1,1,1,65.0,74.0,68.0,Público,URBANO,0,F,B1
20162,VILLAMARIA,CALDAS,64.0,68.0,317.0,Estrato 3,Secundaria (Bachillerato) completa,Ninguno,8,Seis,1,1,1,1,60.0,64.0,55.0,Público,URBANO,0,M,A1
20162,ANSERMA,CALDAS,45.0,54.0,259.0,Estrato 3,Primaria incompleta,Primaria completa,3,Tres,0,0,0,1,53.0,51.0,61.0,Público,URBANO,0,M,A2
20162,MANIZALES,CALDAS,59.0,51.0,294.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,63.0,61.0,63.0,Privado,URBANO,0,M,A2
20162,MANIZALES,CALDAS,45.0,51.0,247.0,Estrato 3,No sabe,No sabe,4,Tres,0,0,0,1,53.0,51.0,45.0,Público,URBANO,0,F,A-
20162,PENSILVANIA,CALDAS,44.0,45.0,228.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3,Dos,1,0,0,1,50.0,45.0,42.0,Público,RURAL,0,F,A-
20162,SUPIA,CALDAS,49.0,53.0,265.0,Estrato 2,Secundaria (Bachillerato) completa,Educación profesional completa,4,Tres,1,1,0,1,54.0,52.0,67.0,Público,URBANO,0,M,A2
20162,AGUADAS,CALDAS,26.0,40.0,171.0,Estrato 2,Ninguno,Ninguno,2,Uno,0,0,0,0,34.0,33.0,45.0,Público,URBANO,0,F,A-
20162,RISARALDA,CALDAS,62.0,65.0,306.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) incompleta,8,Dos,0,0,0,0,61.0,62.0,47.0,Público,RURAL,0,F,A-
20162,MANIZALES,CALDAS,69.0,58.0,313.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,66.0,59.0,62.0,Privado,URBANO,0,F,A2
20162,ANSERMA,CALDAS,52.0,52.0,250.0,Estrato 1,Primaria completa,Primaria incompleta,7,Dos,0,0,0,1,47.0,50.0,47.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,35.0,44.0,194.0,Estrato 1,Educación profesional completa,Educación profesional completa,3,Cuatro,1,1,0,1,45.0,31.0,37.0,Público,URBANO,0,F,A-
20162,MANIZALES,CALDAS,52.0,50.0,279.0,Estrato 5,Postgrado,Educación profesional completa,3,Tres,1,1,1,1,61.0,58.0,65.0,Privado,URBANO,0,M,A2
20162,VILLAMARIA,CALDAS,46.0,54.0,246.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria completa,5,Dos,1,0,0,1,46.0,53.0,44.0,Público,RURAL,,M,A-
20162,MARQUETALIA,CALDAS,58.0,49.0,263.0,Estrato 1,Primaria completa,Primaria incompleta,5,Tres,0,0,0,1,58.0,49.0,45.0,Público,URBANO,0,F,A-
20162,SALAMINA,CALDAS,66.0,59.0,313.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3,Dos,1,0,1,1,65.0,63.0,56.0,Público,URBANO,0,M,A1
20162,SAMANA,CALDAS,33.0,53.0,224.0,Estrato 1,Primaria incompleta,Primaria incompleta,4,Tres,0,0,0,0,42.0,51.0,44.0,Público,RURAL,,F,A-
20162,FILADELFIA,CALDAS,54.0,54.0,265.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Dos,1,1,0,1,53.0,54.0,46.0,Público,URBANO,0,F,A-
20162,MARQUETALIA,CALDAS,46.0,48.0,247.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,8,Tres,0,0,0,0,55.0,48.0,54.0,Público,URBANO,0,F,A1
20162,SALAMINA,CALDAS,45.0,55.0,247.0,Estrato 1,Primaria incompleta,Primaria incompleta,5,Dos,0,0,0,0,50.0,49.0,45.0,Público,RURAL,0,F,A-
20162,SALAMINA,CALDAS,64.0,61.0,294.0,Estrato 3,Secundaria (Bachillerato) incompleta,Primaria incompleta,4,Tres,1,1,1,1,57.0,57.0,48.0,Público,URBANO,0,M,A1
20162,ANSERMA,CALDAS,37.0,47.0,221.0,Estrato 2,Primaria incompleta,Primaria incompleta,3,Tres,0,0,0,1,42.0,50.0,43.0,Público,URBANO,0,F,A-
20162,RISARALDA,CALDAS,59.0,51.0,300.0,Estrato 2,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,2,Dos,0,0,0,1,61.0,67.0,66.0,Público,URBANO,0,F,A2
20162,VILLAMARIA,CALDAS,57.0,61.0,285.0,Estrato 3,Primaria incompleta,Primaria incompleta,4,Tres,1,0,0,1,57.0,55.0,48.0,Público,URBANO,0,F,A1
20162,MANIZALES,CALDAS,52.0,58.0,257.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,6,Dos,0,0,0,1,49.0,48.0,48.0,Público,URBANO,0,F,A-
20162,LA DORADA,CALDAS,65.0,66.0,319.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,2,Uno,0,1,0,0,64.0,61.0,61.0,Público,URBANO,0,F,A2
20162,LA MERCED,CALDAS,52.0,47.0,249.0,Estrato 1,Primaria incompleta,Primaria incompleta,6,Dos,0,0,0,0,59.0,42.0,48.0,Público,RURAL,0,F,A-
20162,MANIZALES,CALDAS,58.0,58.0,297.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Cuatro,1,0,0,1,60.0,60.0,65.0,Público,URBANO,,M,A2
